orf_name,miller,presnyak,geisberg,half_life
YPR026W,7.42,,76.0,41.71
YPR027C,,,33.0,33.0
YPR028W,40.06,50.5,44.0,44.8533333333
YPR029C,13.74,9.2,37.0,19.98
YPR030W,,24.9,88.0,56.45
YPR031W,5.35,2.3,15.0,7.55
YPR032W,8.17,34.2,36.0,26.1233333333
YPR033C,28.24,34.6,30.0,30.9466666667
YPR034W,6.52,4.1,31.0,13.8733333333
YPR035W,24.68,4.3,31.0,19.9933333333
YPR036W,37.53,,44.0,40.765
YPR036W-A,2.61,5.6,40.0,16.07
YPR037C,22.31,16.1,61.0,33.1366666667
YPR040W,7.84,10.1,57.0,24.98
YPR041W,24.92,3.9,22.0,16.94
YPR042C,,54.0,45.0,49.5
YPR043W,25.74,,17.0,21.37
YPR045C,10.36,21.5,43.0,24.9533333333
YPR046W,2.33,,53.0,27.665
YPR047W,,8.0,31.0,19.5
YPR048W,14.27,3.6,17.0,11.6233333333
YPR049C,9.49,7.1,79.0,31.8633333333
YPR051W,9.75,,31.0,20.375
YPR052C,7.86,7.1,20.0,11.6533333333
YPR054W,,5.4,,5.4
YPR055W,6.48,,45.0,25.74
YPR056W,12.77,,17.0,14.885
YPR057W,7.82,,34.0,20.91
YPR058W,43.32,,24.0,33.66
YPR060C,9.18,8.1,17.0,11.4266666667
YPR061C,,,67.0,67.0
YPR062W,34.28,9.5,41.0,28.26
YPR063C,26.93,,30.0,28.465
YPR065W,3.36,3.5,34.0,13.62
YPR066W,9.38,2.6,,5.99
YPR067W,7.62,4.7,31.0,14.44
YPR068C,6.24,,16.0,11.12
YPR069C,122.2,,28.0,75.1
YPR070W,7.07,4.6,27.0,12.89
YPR071W,8.27,,20.0,14.135
YPR072W,10.95,9.7,38.0,19.55
YPR073C,42.4,34.0,25.0,33.8
YPR074C,50.92,51.6,18.0,40.1733333333
YPR075C,20.22,15.6,48.0,27.94
YPR079W,6.48,14.7,52.0,24.3933333333
YPR080W,61.64,,18.0,39.82
YPR081C,10.77,14.5,47.0,24.09
YPR082C,13.87,7.4,53.0,24.7566666667
YPR083W,,3.0,48.0,25.5
YPR084W,7.51,,46.0,26.755
YPR085C,6.02,4.6,46.0,18.8733333333
YPR086W,16.73,11.2,25.0,17.6433333333
YPR088C,22.29,12.3,32.0,22.1966666667
YPR089W,10.29,,39.0,24.645
YPR091C,20.23,25.4,45.0,30.21
YPR093C,,23.3,45.0,34.15
YPR094W,8.56,11.2,31.0,16.92
YPR095C,7.24,4.9,32.0,14.7133333333
YPR097W,12.25,15.7,26.0,17.9833333333
YPR098C,37.22,44.7,108.0,63.3066666667
YPR100W,8.36,8.3,40.0,18.8866666667
YPR101W,3.83,,80.0,41.915
YPR102C,42.46,16.2,15.0,24.5533333333
YPR103W,19.6,9.7,43.0,24.1
YPR104C,,3.7,18.0,10.85
YPR105C,11.49,5.7,17.0,11.3966666667
YPR106W,4.56,9.6,36.0,16.72
YPR107C,5.58,19.7,43.0,22.76
YPR108W,21.5,20.7,41.0,27.7333333333
YPR109W,5.48,,45.0,25.24
YPR110C,17.77,6.6,13.0,12.4566666667
YPR111W,7.62,4.2,34.0,15.2733333333
YPR112C,9.49,12.2,6.0,9.23
YPR113W,20.85,7.3,22.0,16.7166666667
YPR114W,14.67,,22.0,18.335
YPR115W,12.87,38.5,50.0,33.79
YPR116W,,6.0,,6.0
YPR117W,6.55,,30.0,18.275
YPR118W,39.76,10.0,15.0,21.5866666667
YPR119W,,1.9,14.0,7.95
YPR120C,6.12,3.4,19.0,9.50666666667
YPR121W,4.5,8.3,,6.4
YPR122W,6.1,35.5,48.0,29.8666666667
YPR124W,9.41,5.3,17.0,10.57
YPR125W,7.13,3.4,26.0,12.1766666667
YPR127W,17.53,11.7,30.0,19.7433333333
YPR128C,18.36,6.0,23.0,15.7866666667
YPR129W,18.42,6.8,36.0,20.4066666667
YPR131C,10.83,4.6,,7.715
YPR132W,42.33,22.5,15.0,26.61
YPR133C,12.52,7.1,42.0,20.54
YPR133W-A,,9.6,29.0,19.3
YPR134W,6.98,3.7,30.0,13.56
YPR135W,12.93,25.2,29.0,22.3766666667
YPR137W,9.56,2.1,13.0,8.22
YPR138C,7.87,5.1,29.0,13.99
YPR139C,18.66,6.9,15.0,13.52
YPR140W,10.14,5.0,34.0,16.38
YPR141C,6.2,2.7,21.0,9.96666666667
YPR143W,8.04,1.8,14.0,7.94666666667
YPR144C,7.49,3.6,11.0,7.36333333333
YPR145C-A,,,42.0,42.0
YPR145W,32.53,4.4,38.0,24.9766666667
YPR147C,18.91,,,18.91
YPR148C,22.21,7.9,36.0,22.0366666667
YPR149W,15.54,,62.0,38.77
YPR151C,,,113.0,113.0
YPR154W,7.17,,52.0,29.585
YPR155C,6.57,,53.0,29.785
YPR156C,6.78,3.7,29.0,13.16
YPR157W,,,19.0,19.0
YPR158W,5.2,,120.0,62.6
YPR159W,19.19,33.4,43.0,31.8633333333
YPR160C-A,,,26.0,26.0
YPR161C,10.36,,28.0,19.18
YPR162C,8.29,,29.0,18.645
YPR163C,37.35,6.6,15.0,19.65
YPR164W,,22.0,,22.0
YPR165W,28.54,11.6,39.0,26.38
YPR166C,11.02,4.7,31.0,15.5733333333
YPR167C,19.68,5.8,45.0,23.4933333333
YPR168W,,9.1,,9.1
YPR169W,12.07,5.4,25.0,14.1566666667
YPR171W,23.8,,29.0,26.4
YPR172W,36.52,,28.0,32.26
YPR173C,12.08,21.2,30.0,21.0933333333
YPR174C,,24.6,,24.6
YPR175W,7.52,,27.0,17.26
YPR176C,9.99,5.2,33.0,16.0633333333
YPR178W,7.66,,39.0,23.33
YPR179C,9.53,,32.0,20.765
YPR180W,13.95,,35.0,24.475
YPR181C,23.55,30.5,46.0,33.35
YPR182W,10.97,,26.0,18.485
YPR183W,34.26,24.1,22.0,26.7866666667
YPR184W,12.0,,242.0,127.0
YPR185W,10.39,14.5,51.0,25.2966666667
YPR186C,4.65,1.4,34.0,13.35
YPR187W,15.64,3.7,18.0,12.4466666667
YPR188C,13.5,17.2,34.0,21.5666666667
YPR189W,16.23,32.3,31.0,26.51
YPR190C,8.95,3.5,11.0,7.81666666667
YPR191W,19.12,20.8,90.0,43.3066666667
YPR192W,,,273.0,273.0
YPR194C,,3.6,,3.6
YPR196W,,,19.0,19.0
YPR198W,17.29,8.1,43.0,22.7966666667
YPR199C,11.56,5.4,27.0,14.6533333333
YPR201W,,6.7,,6.7
YPR204W,6.86,,,6.86
